attack_cat,label,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src__ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
PortScan,1,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424239794,1424239794,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,3,2,15,1,1,1
PortScan,1,udp,INT,1.5e-05,168,0,254,0,0,0,-,44800000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424230588,1424230588,0.015,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,2,1,1,1
PortScan,1,tcp,FIN,0.394592,770,268,254,252,2,1,http,14049.95606,4541.399902,10,6,255,255,2788108599,1267966486,77,45,1,0,2203.042015,104.247266,1424224273,1424224273,41.846222,65.141602,0.098075,0.068879,0.029196,0,1,1.0,0.0, ,1,1,4,1,1,1,1
PortScan,1,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421933000,1421933000,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,6,3,1,1,1,1
PortScan,1,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424244629,1424244629,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,33,33,1,1,34
PortScan,1,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424235661,1424235661,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,sat-mon,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244386,1424244386,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,12,12,4,5,3,3,16
PortScan,1,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424238875,1424238875,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.396997,794,268,254,252,2,1,http,14408.16895,4513.888184,10,6,255,255,1053121110,1887578455,79,45,1,0,1992.027971,90.498891,1424244404,1424244405,39.308444,66.096203,0.12505,0.066506,0.058544,0,1,1.0,0.0, ,2,1,1,1,1,1,1
PortScan,1,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929237,1421929237,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424222405,1424222405,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,3,1,1,1,1,1
PortScan,1,udp,INT,2e-06,168,0,254,0,0,0,-,336000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424257215,1424257215,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421930532,1421930532,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,1,1,2,1,1,1
PortScan,1,tcp,FIN,1.698183,564,354,254,252,2,1,-,2393.14624,1460.384521,10,8,255,255,2466189150,844471900,56,44,0,0,11494.01137,319.255875,1421927919,1421927921,188.575111,220.781859,0.238048,0.152702,0.085346,0,1,0.0,0.0,0,3,2,1,1,1,1,1
PortScan,1,tcp,FIN,1.068564,564,354,254,252,2,1,-,3803.234863,2320.871582,10,8,255,255,3698653351,1194665344,56,44,0,0,7361.864065,218.090047,1424249032,1424249033,118.729333,140.275578,0.117112,0.050605,0.066507,0,1,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.313492,792,268,254,252,2,1,http,18195.04102,5716.254395,10,6,255,255,1291667027,4023106778,79,45,1,0,1710.347493,74.79918,1424256368,1424256368,32.525111,51.407801,0.100842,0.056445,0.044397,0,1,1.0,0.0, ,1,2,1,1,1,1,1
PortScan,1,tcp,FIN,1.005567,956,268,254,252,2,1,-,6849.867188,1782.079224,10,6,255,255,1481884613,1217525678,96,45,0,0,7996.971175,353.772875,1421932759,1421932760,109.704667,188.817406,0.122839,0.061457,0.061382,0,1,0.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244430,1424244430,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,7,3,3,3,3,9
PortScan,1,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223284,1424223284,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,7,3,12,3,3,7
PortScan,1,tcp,FIN,0.922128,564,354,254,252,2,1,-,4407.197266,2689.431396,10,8,255,255,3487260580,1686099024,56,44,0,0,6492.733654,174.825063,1424244266,1424244267,97.685222,123.851289,0.123093,0.05516,0.067933,0,1,0.0,0.0, ,1,1,1,2,1,1,1
PortScan,1,tcp,FIN,0.786384,564,354,254,252,2,1,-,5167.958984,3153.675537,10,8,255,255,1134155832,1471272474,56,44,0,0,6299.367726,142.741172,1424238938,1424238939,87.171444,104.919141,0.083246,0.051946,0.0313,0,1,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,udp,INT,1.9e-05,168,0,254,0,0,0,-,35368424.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421930955,1421930955,0.019,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,2,1,1,1,1
PortScan,1,tcp,FIN,0.622958,564,354,254,252,2,1,-,6523.714355,3981.006836,10,8,255,255,4138625301,3777730129,56,44,0,0,5376.861057,138.860578,1424227039,1424227039,69.217556,87.37843,0.052601,0.007188,0.045413,0,1,0.0,0.0, ,1,2,1,1,1,1,1
PortScan,1,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258882,1424258882,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,7,3,4,3,3,7
PortScan,1,rsvp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258787,1424258787,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,4,4,2,3,2,2,4
PortScan,1,tcp,FIN,0.6567,564,354,254,252,2,1,-,6188.518066,3776.458008,10,8,255,255,4127286500,3661484455,56,44,0,0,5423.372408,132.725656,1424239176,1424239177,72.055778,90.803141,0.039394,0.021069,0.018325,0,1,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,1.103211,564,354,254,252,2,1,-,3683.791992,2247.983398,10,8,255,255,1724584085,2477476457,56,44,0,0,7369.299516,229.752875,1424260375,1424260376,118.386333,151.41,0.111349,0.043332,0.068017,0,1,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,eigrp,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244391,1424244391,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,12,12,6,6,3,3,17
PortScan,1,tcp,FIN,0.62357,564,354,254,252,2,1,-,6517.311523,3977.099365,10,8,255,255,721209937,3577153484,56,44,0,0,5403.720656,138.080016,1421934299,1421934299,68.863444,88.02057,0.051314,0.007415,0.043899,0,1,0.0,0.0,0,2,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.694589,564,354,254,252,2,1,-,5850.941895,3570.456787,10,8,255,255,2837300897,1870283527,56,44,0,0,5628.71572,139.354031,1424229094,1424229095,77.176556,97.159859,0.066981,0.013829,0.053152,0,1,0.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,tcp,FIN,0.635262,802,268,254,252,2,1,http,9092.311523,2820.883301,10,6,255,255,2490801613,2441871169,80,45,1,0,3499.970183,180.638344,1424225459,1424225459,70.496333,111.904398,0.159913,0.075734,0.084179,0,1,1.0,0.0, ,1,1,1,1,1,1,1
PortScan,1,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421930010,1421930010,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1
PortScan,1,unas,INT,2e-06,200,0,254,0,0,0,-,400000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244422,1424244422,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,6,6,4,4,3,3,8
PortScan,1,tcp,FIN,2.039021,564,354,254,252,2,1,-,1993.113403,1216.269897,10,8,255,255,3744063579,3759845713,56,44,0,0,15412.79609,413.207969,1424241854,1424241856,226.557889,268.435844,0.255214,0.158671,0.096543,0,1,0.0,0.0, ,6,1,1,1,1,1,1
PortScan,1,tcp,FIN,1.078413,564,354,254,252,2,1,-,3768.500488,2299.675537,10,8,255,255,1359599792,1400344741,56,44,0,0,7429.425378,193.900703,1424238165,1424238166,116.257778,134.421,0.189972,0.137456,0.052516,0,1,0.0,0.0, ,2,1,1,2,1,1,1
PortScan,1,tcp,FIN,1.20199,784,354,254,252,2,1,http,4698.874512,2063.245117,10,8,255,255,3987598605,4238919680,78,44,0,0,7668.651479,240.931734,1421928073,1421928074,133.538889,156.244859,0.208029,0.108269,0.09976,0,1,0.0,0.0,0,2,1,1,2,2,1,1
PortScan,1,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424235256,1424235256,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,12,1,1,2,1,1,1
PortScan,1,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424251467,1424251467,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,4,2,2,1,1,1
PortScan,1,tcp,FIN,0.283113,856,268,254,252,2,1,http,21786.35352,6329.62793,10,6,255,255,2462033492,2045038811,86,45,1,0,1544.488481,76.191758,1424253209,1424253209,31.457,46.774801,0.093268,0.028931,0.064337,0,1,1.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,8e-06,132,0,254,0,0,0,-,66000000.0,0.0,2,0,0,0,0,0,66,0,0,0,0.0,0.0,1424221647,1424221647,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,3,2,1,1,1,1,2
Shellcode,1,udp,INT,1e-05,690,0,254,0,0,0,-,276000000.0,0.0,2,0,0,0,0,0,345,0,0,0,0.0,0.0,1424239216,1424239216,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,4,1,1,2,1,1,1
Shellcode,1,udp,INT,2.5e-05,156,0,254,0,0,0,-,24960000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424235433,1424235433,0.025,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,2,1,2,1,1,1
Shellcode,1,udp,INT,8e-06,344,0,254,0,0,0,-,172000000.0,0.0,2,0,0,0,0,0,172,0,0,0,0.0,0.0,1424258050,1424258050,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,3,1,1,1,1,1,1
Shellcode,1,udp,INT,1.1e-05,1474,0,254,0,0,0,-,536000000.0,0.0,2,0,0,0,0,0,737,0,0,0,0.0,0.0,1424228774,1424228774,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.180194,502,268,254,252,2,1,-,20067.25977,9944.836914,10,6,255,255,3045245745,2577627525,50,45,0,0,980.819755,59.084387,1421929214,1421929214,18.374556,34.736398,0.051799,0.006509,0.04529,0,1,0.0,0.0,0,1,1,1,1,1,1,1
Shellcode,1,udp,INT,8e-06,298,0,254,0,0,0,-,149000000.0,0.0,2,0,0,0,0,0,149,0,0,0,0.0,0.0,1424236205,1424236205,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,3,3,1,1,1,1,3
Shellcode,1,tcp,FIN,2.631878,748,354,254,252,2,1,-,2048.727295,942.292969,10,8,255,255,1341694613,980511234,75,44,0,0,18639.73593,581.016938,1424222605,1424222608,292.342222,372.824844,0.061247,0.022095,0.039152,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.399327,598,268,254,252,2,1,-,10798.16797,4487.550293,10,6,255,255,2012981503,65131154,60,45,0,0,2076.754492,98.081914,1424230729,1424230730,41.654556,67.673203,0.096547,0.060958,0.035589,0,1,0.0,0.0, ,2,1,1,2,1,1,1
Shellcode,1,tcp,FIN,0.37118,684,268,254,252,2,1,-,13276.57715,4827.846191,10,6,255,255,1040018797,1827395354,68,45,0,0,2205.874689,87.703547,1424230054,1424230054,41.142444,56.496398,0.12815,0.088669,0.039481,0,1,0.0,0.0, ,6,1,1,2,1,1,1
Shellcode,1,udp,INT,1.9e-05,174,0,254,0,0,0,-,36631580.0,0.0,2,0,0,0,0,0,87,0,0,0,0.0,0.0,1424236008,1424236008,0.019,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,7e-06,114,0,254,0,0,0,-,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244293,1424244293,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,1,1,2,1,1,1
Shellcode,1,udp,INT,1.2e-05,690,0,254,0,0,0,-,229999984.0,0.0,2,0,0,0,0,0,345,0,0,0,0.0,0.0,1421931589,1421931589,0.012,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,1,1,2,1,1,1
Shellcode,1,tcp,FIN,0.582362,1018,268,254,252,2,1,-,12596.97559,3077.123779,10,6,255,255,207257215,2843289957,102,45,0,0,3476.058331,165.700172,1424230069,1424230070,60.736778,102.383,0.152811,0.070437,0.082374,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,8e-06,112,0,254,0,0,0,-,56000000.0,0.0,2,0,0,0,0,0,56,0,0,0,0.0,0.0,1424253684,1424253684,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,2,18,2,1,1,1
Shellcode,1,udp,INT,4e-06,352,0,254,0,0,0,-,352000000.0,0.0,2,0,0,0,0,0,176,0,0,0,0.0,0.0,1424219998,1424219998,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,1,1,1,1,1,1
Shellcode,1,tcp,FIN,2.445761,532,354,254,252,2,1,-,1566.79248,1013.999329,10,8,255,255,2698413828,2158495437,53,44,0,0,16274.05396,453.596375,1424220330,1424220333,256.939,338.222156,0.156526,0.078205,0.078321,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,3e-06,280,0,254,0,0,0,-,373333312.0,0.0,2,0,0,0,0,0,140,0,0,0,0.0,0.0,1424240839,1424240839,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.907371,668,354,254,252,2,1,-,5307.641602,2733.170898,10,8,255,255,1348500819,13436120,67,44,0,0,5522.021038,167.241187,1421928299,1421928300,96.814444,98.346141,0.318425,0.218942,0.099483,0,1,0.0,0.0,0,7,3,1,4,1,1,1
Shellcode,1,udp,INT,9e-06,130,0,254,0,0,0,-,57777776.0,0.0,2,0,0,0,0,0,65,0,0,0,0.0,0.0,1424247563,1424247563,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,2,1,1,1
Shellcode,1,udp,INT,6e-06,524,0,254,0,0,0,-,349333312.0,0.0,2,0,0,0,0,0,262,0,0,0,0.0,0.0,1421928278,1421928278,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,6,1,1,1,1,1
Shellcode,1,udp,INT,8e-06,114,0,254,0,0,0,-,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233773,1424233773,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.470106,686,268,254,252,2,1,-,10516.77734,3811.90625,10,6,255,255,4102942406,3367648821,69,45,0,0,2328.350516,95.567523,1424251794,1424251795,43.397444,72.975,0.177564,0.105221,0.072343,0,1,0.0,0.0, ,3,1,1,3,1,1,1
Shellcode,1,tcp,FIN,0.950711,626,268,254,252,2,1,-,4745.921875,1884.905029,10,6,255,255,300148699,981814419,63,45,0,0,6752.415487,324.985469,1424259231,1424259232,104.123333,176.736203,0.101736,0.067023,0.034713,0,1,0.0,0.0, ,2,1,1,15,1,1,1
Shellcode,1,udp,INT,1e-06,154,0,254,0,0,0,-,616000000.0,0.0,2,0,0,0,0,0,77,0,0,0,0.0,0.0,1424261056,1424261056,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.27779,536,268,254,252,2,1,-,13909.78711,6450.916016,10,6,255,255,3103288956,4102525633,54,45,0,0,1529.875303,61.903934,1424260056,1424260056,30.865556,38.406602,0.105581,0.072908,0.032673,0,1,0.0,0.0, ,1,1,1,18,1,1,1
Shellcode,1,tcp,FIN,0.610628,532,268,254,252,2,1,-,6275.506348,2934.683594,10,6,255,255,85038225,4223672438,53,45,0,0,3997.798866,178.255469,1424255166,1424255166,67.847556,97.309203,0.158955,0.102071,0.056884,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.341056,568,268,254,252,2,1,-,12009.75879,5254.269043,10,6,255,255,3168684949,1766544414,57,45,0,0,1918.882265,67.148523,1424251347,1424251347,35.153,46.781602,0.145521,0.107139,0.038382,0,1,0.0,0.0, ,6,1,1,3,1,1,1
Shellcode,1,udp,INT,1e-05,202,0,254,0,0,0,-,80800000.0,0.0,2,0,0,0,0,0,101,0,0,0,0.0,0.0,1421933140,1421933140,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,1,1,3,1,1,1
Shellcode,1,tcp,FIN,0.429337,1132,354,254,252,2,1,-,18987.41602,5776.348145,10,8,255,255,1394563586,2620277625,113,44,0,0,3108.744314,117.713484,1424225149,1424225149,45.516778,58.447145,0.069779,0.020203,0.049576,0,1,0.0,0.0, ,1,1,10,1,1,1,1
Shellcode,1,udp,INT,2e-06,944,0,254,0,0,0,-,1888000000.0,0.0,2,0,0,0,0,0,472,0,0,0,0.0,0.0,1424229888,1424229888,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,2,2,1,1,2
Shellcode,1,tcp,FIN,1.513646,500,354,254,252,2,1,-,2378.363281,1638.427979,10,8,255,255,1283303820,973183226,50,44,0,0,10397.0023,303.755562,1424238179,1424238181,161.360333,207.869578,0.1479,0.058554,0.089346,0,1,0.0,0.0, ,2,1,19,2,1,1,1
Shellcode,1,udp,INT,8e-06,392,0,254,0,0,0,-,196000000.0,0.0,2,0,0,0,0,0,196,0,0,0,0.0,0.0,1424255194,1424255194,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,2,1,1,1
Shellcode,1,tcp,FIN,1.029849,564,354,254,252,2,1,-,3946.209473,2408.119873,10,8,255,255,1406109543,3653724347,56,44,0,0,6345.485947,286.2655,1424232732,1424232733,111.058667,135.415578,0.167427,0.081931,0.085496,0,1,0.0,0.0, ,4,3,2,2,1,1,1
Shellcode,1,udp,INT,1e-05,594,0,254,0,0,0,-,237600000.0,0.0,2,0,0,0,0,0,297,0,0,0,0.0,0.0,1424246168,1424246168,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,40,1,1,1,1
Shellcode,1,tcp,FIN,0.465819,568,268,254,252,2,1,-,8793.115234,3846.987793,10,6,255,255,433437468,1093300792,57,45,0,0,2503.00434,111.68807,1424244131,1424244131,46.099778,75.37,0.171552,0.08896,0.082592,0,1,0.0,0.0, ,5,5,1,1,1,1,5
Shellcode,1,tcp,FIN,0.30589,610,268,254,252,2,1,-,14358.10254,5858.31543,10,6,255,255,1924076717,3888531035,61,45,0,0,1488.579048,69.250086,1424247534,1424247534,29.037889,52.958602,0.104809,0.041092,0.063717,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,1e-05,194,0,254,0,0,0,-,77600000.0,0.0,2,0,0,0,0,0,97,0,0,0,0.0,0.0,1424243537,1424243537,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,6,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.24829,570,268,254,252,2,1,-,16529.05859,7217.366699,10,6,255,255,2854640158,3623074175,57,45,0,0,1388.837283,63.962984,1424224304,1424224305,26.106222,39.307,0.09902,0.051748,0.047272,0,1,0.0,0.0, ,11,2,1,4,1,1,1
Shellcode,1,tcp,FIN,0.162486,524,268,254,252,2,1,-,23238.92578,11028.64258,10,6,255,255,3803737741,1747133405,52,45,0,0,1037.49451,48.047434,1424220083,1424220083,17.697111,28.609,0.027466,0.019432,0.008034,0,1,0.0,0.0, ,2,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.443259,600,268,254,252,2,1,-,9745.995117,4042.783203,10,6,255,255,564399245,1201050724,60,45,0,0,2222.266505,91.281344,1421928626,1421928626,45.561778,74.019398,0.111295,0.07316,0.038135,0,1,0.0,0.0,0,7,1,1,2,1,1,1
Shellcode,1,tcp,FIN,0.199845,1018,268,254,252,2,1,-,36708.44922,8966.949219,10,6,255,255,1065973582,3394973631,102,45,0,0,1144.33836,47.909504,1424236690,1424236690,21.323333,28.712,0.073806,0.056282,0.017524,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.199845,1018,268,254,252,2,1,-,36708.44922,8966.949219,10,6,255,255,1065973582,3394973631,102,45,0,0,1144.33836,47.909504,1424236690,1424236690,21.323333,28.712,0.073806,0.056282,0.017524,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.610628,532,268,254,252,2,1,-,6275.506348,2934.683594,10,6,255,255,85038225,4223672438,53,45,0,0,3997.798866,178.255469,1424255166,1424255166,67.847556,97.309203,0.158955,0.102071,0.056884,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,3e-06,338,0,254,0,0,0,-,450666656.0,0.0,2,0,0,0,0,0,169,0,0,0,0.0,0.0,1424226564,1424226564,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,udp,INT,2e-06,202,0,254,0,0,0,-,404000000.0,0.0,2,0,0,0,0,0,101,0,0,0,0.0,0.0,1424232692,1424232692,0.002,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,6,3,5,1,1,1
Shellcode,1,tcp,FIN,1.604888,600,354,254,252,2,1,-,2691.776611,1545.279175,10,8,255,255,344907107,4075005296,60,44,0,0,10832.59298,441.485063,1424249506,1424249508,178.320889,217.603719,0.150335,0.081066,0.069269,0,1,0.0,0.0, ,2,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.608616,710,354,254,252,2,1,-,8399.384766,4074.819092,10,8,255,255,2918533722,1996604387,71,44,0,0,3885.798962,130.449523,1421932714,1421932715,60.213333,82.35243,0.107072,0.032139,0.074933,0,1,0.0,0.0,0,2,1,1,1,1,1,1
Shellcode,1,udp,INT,9e-06,226,0,254,0,0,0,-,100444440.0,0.0,2,0,0,0,0,0,113,0,0,0,0.0,0.0,1424259076,1424259076,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.23462,1142,268,254,252,2,1,-,35052.42578,7637.882324,10,6,255,255,508461891,293218139,114,45,0,0,1236.778735,64.445562,1421929627,1421929628,26.068889,44.845398,0.05812,0.009326,0.048794,0,1,0.0,0.0,0,2,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.223076,1332,268,254,252,2,1,-,42998.79688,8033.136719,10,6,255,255,3676062230,1984373418,133,45,0,0,1174.593196,65.685281,1424257999,1424257999,22.333222,41.846398,0.075294,0.01384,0.061454,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Shellcode,1,tcp,FIN,0.596607,530,268,254,252,2,1,-,6396.169922,3003.6521,10,6,255,255,3532553627,2266561003,53,45,0,0,3644.59543,136.369438,1424245360,1424245360,64.257444,87.027203,0.300551,0.161468,0.139083,0,1,0.0,0.0, ,1,2,1,1,1,1,1
Shellcode,1,udp,INT,1.4e-05,222,0,254,0,0,0,-,63428572.0,0.0,2,0,0,0,0,0,111,0,0,0,0.0,0.0,1424246790,1424246790,0.014,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,7,1,1,16,1,1,1
Shellcode,1,tcp,FIN,0.587053,1018,268,254,252,2,1,-,12496.31641,3052.5354,10,6,255,255,3546916448,4045247841,102,45,0,0,3244.208804,157.941625,1424255156,1424255157,60.769667,103.679797,0.144145,0.068649,0.075496,0,1,0.0,0.0, ,1,2,1,1,1,1,1
Shellcode,1,tcp,FIN,0.953765,520,354,254,252,2,1,-,3925.495361,2600.221191,10,8,255,255,102743249,1880452651,52,44,0,0,4939.049738,199.372203,1424234606,1424234607,94.025333,118.281289,0.260757,0.125793,0.134964,0,1,0.0,0.0, ,3,1,1,1,1,1,1
