attack_cat,label,destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
BruteForce,1,21,10086386.0,9,15,113,188.0,31,0,12.555555,10.829487,34,0,12.533334,14.54975,29.84220513,2.379444927,438538.5217,1142710.984,3560759.0,3,6485046,810630.75,1499492.21,3300009,4.0,10100000.0,720447.5714,1411058.815,3560759,3.0,0,0,0,0,296.0,488.0,0.892291848,1.487153079,0,34,12.04,12.995128,168.8733333,0,0,0,1,0,0,0,0,1,12.541667,12.555555,12.533334,296.0,0,0,0,0,0,0,9,113,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,247.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,56680.16194,12145.74899,123.5,51.61879503,160.0,87,247,247.0,0.0,247,247.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,8097.165992,4048.582996,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,13092580.0,21,32,2008,2745.0,640,0,95.61905,140.04517,976,0,85.78125,220.24059,363.0300521,4.048094417,251780.3846,681694.9116,2399987.0,3,10600000,532443.55,940558.0458,2409050,272.0,13100000.0,422337.7419,845968.8659,2399987,3.0,0,0,0,0,680.0,1032.0,1.603961939,2.444132478,0,976,88.01852,189.59027,35944.47135,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680.0,0,0,0,0,0,0,21,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9222831.0,9,15,107,188.0,22,0,11.888889,9.518987,34,0,12.533334,14.54975,31.98584036,2.60223786,400992.6522,1037316.665,3372007.0,3,6731428,841428.5,1526579.539,3419881,288.0,9222686.0,658763.2857,1279890.063,3372007,3.0,0,0,0,0,296.0,488.0,0.975839197,1.626398662,0,34,11.8,12.642521,159.8333333,0,0,0,1,0,0,0,0,1,12.291667,11.888889,12.533334,296.0,0,0,0,0,0,0,9,107,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,11523120.0,23,32,2008,2745.0,640,0,87.304344,136.33997,976,0,85.78125,220.24059,412.4750936,4.773012865,213391.1111,587716.7729,2236310.0,4,9573794,435172.4545,819238.3724,2300780,406.0,11500000.0,371708.9677,741303.3586,2236310,4.0,0,0,0,0,744.0,1032.0,1.995987198,2.777025667,0,976,84.875,186.83966,34909.05682,0,0,0,1,0,0,0,0,1,86.41818,87.304344,85.78125,744.0,0,0,0,0,0,0,23,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,50.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,260.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,53846.15385,11538.46154,130.0,39.59797975,158.0,102,260,260.0,0.0,260,260.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,7692.307692,3846.153846,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9414312.0,9,15,100,188.0,21,0,11.111111,8.681078,34,0,12.533334,14.54975,30.59172035,2.549310029,409317.913,1079777.789,3776469.0,3,6376780,797097.5,1512205.841,3821004,3.0,9414223.0,672444.5,1335126.21,3776469,3.0,0,0,0,0,296.0,488.0,0.955991261,1.593318768,0,34,11.52,12.443606,154.8433333,0,0,0,1,0,0,0,0,1,12.0,11.111111,12.533334,296.0,0,0,0,0,0,0,9,100,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,8724563.0,9,15,111,188.0,26,0,12.333333,10.198039,34,0,12.533334,14.54975,34.27105747,2.750854112,379328.8261,990449.8577,3276764.0,3,5406261,675782.625,1251395.262,2828294,3.0,8724461.0,623175.7857,1223317.218,3276764,3.0,0,0,0,0,296.0,488.0,1.031570292,1.71928382,0,34,11.96,12.820816,164.3733333,0,0,0,1,0,0,0,0,1,12.458333,12.333333,12.533334,296.0,0,0,0,0,0,0,9,111,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9837276.0,9,15,112,188.0,27,0,12.444445,10.36956,34,0,12.533334,14.54975,30.49624713,2.439699771,427707.6522,1101575.482,3431151.0,3,6624889,828111.125,1508789.687,3473807,3.0,9837202.0,702657.2857,1358501.901,3431151,3.0,0,0,0,0,296.0,488.0,0.914887414,1.524812357,0,34,12.0,12.867919,165.5833333,0,0,0,1,0,0,0,0,1,12.5,12.444445,12.533334,296.0,0,0,0,0,0,0,9,112,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,248.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,56451.6129,12096.77419,124.0,60.81118318,167.0,81,248,248.0,0.0,248,248.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,8064.516129,4032.258065,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9713915.0,9,15,107,188.0,23,0,11.888889,9.545214,34,0,12.533334,14.54975,30.36880599,2.470682521,422344.1304,1099289.124,3375894.0,1,6294921,786865.125,1458028.91,3339582,44.0,9713689.0,693834.9286,1357279.766,3375894,1.0,0,0,0,0,296.0,488.0,0.926505945,1.544176576,0,34,11.8,12.649111,160.0,0,0,0,1,0,0,0,0,1,12.291667,11.888889,12.533334,296.0,0,0,0,0,0,0,9,107,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,12183800.0,21,32,2008,2745.0,640,0,95.61905,140.04517,976,0,85.78125,220.24059,390.1081764,4.350038576,234303.8462,635554.979,2322021.0,4,10700000,536023.5,939984.693,2364164,398.0,12200000.0,393023.1935,788869.3156,2322021,4.0,0,0,0,0,680.0,1032.0,1.72360019,2.626438385,0,976,88.01852,189.59027,35944.47135,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680.0,0,0,0,0,0,0,21,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,4.0,2,0,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4,4,4.0,0.0,4,4.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,0.0,500000.0,0.0,0,14,9.333333,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64.0,0,0,0,0,0,0,2,14,0,0.0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,83.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83.0,83,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,11814049.0,19,31,2008,2745.0,640,0,105.68421,143.7672,976,0,88.548386,223.315,402.3176135,4.232249248,241103.0408,638442.7556,2259759.0,4,10400000,575207.3889,955059.2679,2304263,587.0,11800000.0,393796.7,782673.0635,2259759,4.0,0,0,0,0,616.0,1000.0,1.608254714,2.623994534,0,976,93.196075,193.9303,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.68421,88.548386,616.0,0,0,0,0,0,0,19,2008,31,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,107.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18691.58879,107.0,0.0,107.0,107,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,9345.794393,9345.794393,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,11433962.0,21,32,2008,2745.0,640,0,95.61905,140.04517,976,0,85.78125,220.24059,415.6914287,4.635313638,219883.8846,598893.1247,2336217.0,3,9967708,498385.4,884394.8877,2385972,421.0,11400000.0,368832.9677,743688.969,2336217,3.0,0,0,0,0,680.0,1032.0,1.836633706,2.798679933,0,976,88.01852,189.59027,35944.47135,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680.0,0,0,0,0,0,0,21,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,12635662.0,22,32,2008,2745.0,640,0,91.27273,138.18214,976,0,85.78125,220.24059,376.1575769,4.273618588,238408.717,649857.7427,2460126.0,3,10100000,482596.2857,869970.7619,2272630,336.0,12600000.0,407600.0,812957.6934,2460126,3.0,0,0,0,0,712.0,1032.0,1.741103869,2.532514719,0,976,86.41818,188.2012,35419.69226,0,0,0,1,0,0,0,0,1,88.01852,91.27273,85.78125,712.0,0,0,0,0,0,0,22,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,239.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,58577.40586,12552.30126,119.5,48.7903679,154.0,85,239,239.0,0.0,239,239.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,8368.200837,4184.100418,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,236.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,59322.0339,12711.86441,118.0,39.59797975,146.0,90,236,236.0,0.0,236,236.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,8474.576271,4237.288136,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,42.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42.0,42,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,76.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76.0,76,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,111.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18018.01802,111.0,0.0,111.0,111,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,9009.009009,9009.009009,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,279.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,50179.21147,10752.68817,139.5,81.31727984,197.0,82,279,279.0,0.0,279,279.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,7168.458781,3584.229391,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9481913.0,9,15,110,188.0,24,0,12.222222,9.972183,34,0,12.533334,14.54975,31.42825715,2.531134804,412257.087,1071163.762,3400775.0,3,6495401,811925.125,1500521.145,3443660,3.0,9481784.0,677270.2857,1322295.357,3400775,3.0,0,0,0,0,296.0,488.0,0.949175551,1.581959252,0,34,11.92,12.760355,162.8266667,0,0,0,1,0,0,0,0,1,12.416667,12.222222,12.533334,296.0,0,0,0,0,0,0,9,110,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,3.0,2,0,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3,3,3.0,0.0,3,3.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,0.0,666666.6667,0.0,0,14,9.333333,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64.0,0,0,0,0,0,0,2,14,0,0.0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,11646633.0,21,33,2008,2745.0,640,0,95.61905,140.04517,976,0,83.181816,217.28574,408.100779,4.636533151,219747.7925,591207.7182,2150468.0,24,9910188,495509.4,859796.2831,2201191,557.0,11600000.0,363953.875,729699.5217,2150468,49.0,0,0,0,0,680.0,1064.0,1.803096225,2.833436926,0,976,86.41818,188.2012,35419.69226,0,0,0,1,0,0,0,0,1,88.01852,95.61905,83.181816,680.0,0,0,0,0,0,0,21,2008,33,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,42.0,2,0,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,333333.3333,47619.04762,42.0,0.0,42.0,42,42,42.0,0.0,42,42.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,0.0,47619.04762,0.0,0,14,9.333333,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64.0,0,0,0,0,0,0,2,14,0,0.0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,8787873.0,9,15,106,188.0,22,0,11.777778,9.40449,34,0,12.533334,14.54975,33.45519445,2.731036281,382081.4348,1002798.109,3424624.0,21,5319774,664971.75,1234364.087,2862266,49.0,8787749.0,627696.3571,1239264.287,3424624,48.0,0,0,0,0,296.0,488.0,1.024138606,1.706897676,0,34,11.76,12.6137495,159.1066667,0,0,0,1,0,0,0,0,1,12.25,11.777778,12.533334,296.0,0,0,0,0,0,0,9,106,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,8330952.0,9,15,102,188.0,23,0,11.333333,9.069179,34,0,12.533334,14.54975,34.80994729,2.880823224,362215.3043,949287.4711,3147312.0,3,5460308,682538.5,1285954.549,3189521,19.0,8330857.0,595061.2143,1172951.593,3147312,3.0,0,0,0,0,296.0,488.0,1.080308709,1.800514515,0,34,11.6,12.533289,157.0833333,0,0,0,1,0,0,0,0,1,12.083333,11.333333,12.533334,296.0,0,0,0,0,0,0,9,102,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,9090300.0,9,15,104,188.0,23,0,11.555555,9.193899,34,0,12.533334,14.54975,32.12215218,2.640176892,395230.4348,1026917.843,3203670.0,3,6107770,763471.25,1414493.844,3245974,3.0,9090253.0,649303.7857,1267672.544,3203670,3.0,0,0,0,0,296.0,488.0,0.990066334,1.650110557,0,34,11.68,12.562245,157.81,0,0,0,1,0,0,0,0,1,12.166667,11.555555,12.533334,296.0,0,0,0,0,0,0,9,104,15,188.0,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,67.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67.0,67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32.0,32.0,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32.0,0,0,0,0,0,0,1,0,1,0.0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,21,531.0,2,1,14,0.0,14,0,7.0,9.899495,0,0,0.0,0.0,26365.3484,5649.717514,265.5,287.7924599,469.0,62,531,531.0,0.0,531,531.0,0.0,0.0,0.0,0,0.0,1,0,0,0,64.0,20.0,3766.478343,1883.239171,0,14,7.0,8.082904,65.33333333,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64.0,0,0,0,0,0,0,2,14,1,0.0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,10908235.0,21,32,2008,2745.0,640,0,95.61905,140.04517,976,0,85.78125,220.24059,435.725853,4.85871454,209773.75,572202.8619,2362083.0,12,9564384,478219.2,852327.658,2408798,315.0,10900000.0,351875.129,710653.8547,2362083,18.0,0,0,0,0,680.0,1032.0,1.925151044,2.933563496,0,976,88.01852,189.59027,35944.47135,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680.0,0,0,0,0,0,0,21,2008,32,2745.0,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
BruteForce,1,22,19524513.0,32,43,2440,3001.0,640,0,76.25,117.9434,976,0,69.790695,191.86398,278.6753247,3.841325005,263844.7703,723394.7364,4123459.0,1,17300000,557300.4194,1040981.894,4166962,1.0,19500000.0,464866.6905,914521.8046,4123584,3.0,0,0,0,0,1080.0,1456.0,1.638965336,2.20235967,0,976,71.5921,162.61548,26443.7914,0,0,0,1,0,0,0,0,1,72.54667,76.25,69.790695,1080.0,0,0,0,0,0,0,32,2440,43,3001.0,29200,247,22,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,1645232.0,3,4,26,11601.0,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,7067.088411,4.254719091,274205.3333,670029.8143,1641896.0,5,3001,1500.5,2114.956383,2996,5.0,1645171.0,548390.3333,947004.8035,1641896,183.0,0,0,0,0,72.0,92.0,1.823451039,2.431268052,0,8760,1453.375,3113.9526,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72.0,0,0,0,0,0,0,3,26,4,11601.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,242723.0,3,6,26,11601.0,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,47902.34135,37.07930439,30340.375,83913.04662,237995.0,9,4429,2214.5,1721.805012,3432,997.0,242674.0,48534.8,105928.2081,237995,9.0,0,0,0,0,72.0,132.0,12.35976813,24.71953626,0,4380,1162.7,1645.2418,2706820.456,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72.0,0,0,0,0,0,0,3,26,6,11601.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,74871076.0,8,4,56,11607.0,20,0,7.0,5.656854,11595,0,2901.75,5795.5005,155.7744409,0.160275511,6806461.455,19700000.0,65800000.0,3,74300000,10600000.0,24500000.0,65800000,3.0,561954.0,187318.0,323780.1125,561187,185.0,0,0,0,0,172.0,92.0,0.106850341,0.05342517,0,11595,897.61536,3214.1675,10300000.0,0,0,0,0,1,0,0,0,0,972.4167,7.0,2901.75,172.0,0,0,0,0,0,0,8,56,4,11607.0,256,229,6,20,6998.0,0.0,6998.0,6998.0,37200000.0,40500000.0,65800000,8534817
DDoS,1,80,1343660.0,3,5,26,11607.0,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,8657.696143,5.953887144,191951.4286,506998.6535,1341716.0,36,1601,800.5,451.8412332,1120,481.0,1343615.0,335903.75,670541.8435,1341716,118.0,0,0,0,0,72.0,112.0,2.232707679,3.721179465,0,7215,1292.5555,2650.5857,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72.0,0,0,0,0,0,0,3,26,5,11607.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,94670085.0,9,6,62,11601.0,20,0,6.888889,5.3019915,4380,0,1933.5,1757.7899,123.1962557,0.158444983,6762148.929,23800000.0,89400000.0,1,94600000,11800000.0,31400000.0,89400000,1.0,25739.0,5147.8,9594.125609,22143,16.0,0,0,0,0,192.0,132.0,0.09506699,0.063377993,0,4380,729.3125,1399.2855,1958000.096,0,0,0,0,1,0,0,0,0,777.93335,6.888889,1933.5,192.0,0,0,0,0,0,0,9,62,6,11601.0,256,229,7,20,998.0,0.0,998.0,998.0,47300000.0,59500000.0,89400000,5263844
DDoS,1,80,7954076.0,7,4,50,11607.0,20,0,7.142857,6.094494,11595,0,2901.75,5795.5005,1465.53792,1.38293876,795407.6,1967767.292,6176887.0,1,7921801,1320300.167,2478528.771,6176887,1.0,33146.0,11048.66667,18179.63119,32031,5.0,0,0,0,0,152.0,92.0,0.880051938,0.502886822,0,11595,971.9167,3345.4072,11200000.0,0,0,0,0,1,0,0,0,0,1060.2727,7.142857,2901.75,152.0,0,0,0,0,0,0,7,50,4,11607.0,256,229,5,20,1744021.0,0.0,1744021.0,1744021.0,6176887.0,0.0,6176887,6176887
DDoS,1,80,629197.0,3,5,26,11607.0,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,18488.64505,12.71461879,89885.28571,237330.065,628099.0,4,813,406.5,461.7407281,733,80.0,629178.0,157294.5,313869.9188,628099,4.0,0,0,0,0,72.0,112.0,4.767982047,7.946636745,0,7215,1292.5555,2650.5857,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72.0,0,0,0,0,0,0,3,26,5,11607.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,426747.0,3,6,26,11601.0,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,27245.6514,21.08977919,53343.375,140249.4913,399688.0,14,26639,13319.5,18743.27945,26573,66.0,426688.0,85337.6,176105.9685,399688,14.0,0,0,0,0,72.0,132.0,7.029926397,14.05985279,0,4380,1162.7,1645.2418,2706820.456,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72.0,0,0,0,0,0,0,3,26,6,11601.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,11665191.0,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,2.571753862,0.428625644,2916297.75,5831814.167,11700000.0,317,11700000,2916297.75,5831814.167,11700000,317.0,0.0,0.0,0.0,0,0.0,0,0,0,0,100.0,0.0,0.428625644,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100.0,0,0,0,0,0,0,5,30,0,0.0,256,-1,4,20,1172.0,0.0,1172.0,1172.0,11700000.0,0.0,11700000,11700000
DDoS,1,80,1818128.0,3,4,26,11601.0,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,6395.039293,3.850113963,303021.3333,739213.2988,1811930.0,69,5054,2527.0,3082.985566,4707,347.0,1818059.0,606019.6667,1044350.922,1811930,1052.0,0,0,0,0,72.0,92.0,1.650048841,2.200065122,0,8760,1453.375,3113.9526,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72.0,0,0,0,0,0,0,3,26,4,11601.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,664241.0,3,5,26,11607.0,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,17513.22186,12.04382144,94891.57143,250623.8918,663253.0,3,645,322.5,359.9173516,577,68.0,664188.0,166047.0,331470.8124,663253,3.0,0,0,0,0,72.0,112.0,4.516433042,7.527388403,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72.0,0,0,0,0,0,0,3,26,5,11607.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,36599.0,3,6,26,11607.0,20,0,8.666667,10.263203,5755,0,1934.5,2529.1245,317850.2145,245.9083582,4574.875,11691.5415,33466.0,14,2843,1421.5,605.9905115,1850,993.0,36560.0,7312.0,14669.23255,33466,14.0,0,0,0,0,72.0,132.0,81.96945272,163.9389054,0,5755,1163.3,2131.8708,4544873.789,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72.0,0,0,0,0,0,0,3,26,6,11607.0,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DDoS,1,80,22513326.0,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1.066035289,0.177672548,7504442.0,13000000.0,22500000.0,323,22500000,7504442.0,13000000.0,22500000,323.0,0.0,0.0,0.0,0,0.0,0,0,0,0,80.0,0.0,0.177672548,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80.0,0,0,0,0,0,0,4,24,0,0.0,256,-1,3,20,771.0,0.0,771.0,771.0,22500000.0,0.0,22500000,22500000
